,CTY_SCR_NAME,CTY_SCR_NBR_DY_01,CTY_SCR_NBR_DY_02,CTY_SCR_NBR_WK_01,CTY_SCR_NBR_WK_02,CTY_SCR_NBR_MO_01,CTY_SCR_NBR_MO_02,CTY_SCR_NBR_QT_01,CTY_SCR_NBR_QT_02,CTY_SCR_TGT_01,CTY_SCR_AVG_01,CTY_SCR_AVG_02,CTY_SCR_DEV_01,CTY_SCR_DEV_02,ETL_LOAD_DATE,ETL_LOAD_IS_ACTIVE_FLAG,CTY_SCR_OPEN_DATA_SOURCE,CTY_SCR_METRIC_TYPE,CTY_SCR_DAY,CTY_SCR_WEEK,CTY_SCR_MONTH,CTY_SCR_QUARTER,CTY_SCR_DAY_NAME
8463,EMS INCIDENTS,323.0,,338.0,,334.6333333,,328.4945054,,,332.4,332.9230769,29.1649293,26.313592100000005,2017-07-17 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,1.1193961000000001,1.0697187,1.0804809,1.093585,Friday
8464,CITY SERVICES SATISFACTION SURVEYS,4.166666,18.0,3.626865,67.0,3.388297,188.0,3.3827580000000004,580.0,4.0,,,,,2017-07-17 00:00:00,N,,Target,1.0416665,0.9067163,0.8470743000000001,0.8456895000000001,Friday
8465,311 CALL CENTER PERFORMANCE,0.5937161,923.0,0.6433217,6611.0,0.7762085,24782.0,0.8430519000000001,73553.0,0.95,,,,,2017-07-17 00:00:00,N,,Target,0.6249643,0.6771807,0.8170615999999999,0.8874231,Friday
8466,311 CALL CENTER PERFORMANCE,0.666036,1057.0,0.7207670999999999,6414.0,0.6777271,40776.0,0.8022384,88278.0,0.95,,,,,2018-01-23 00:00:00,N,,Target,0.7010905,0.7587022,0.7133969,0.8444615,Monday
8467,BFD INCIDENTS,220.0,,214.4285714,,258.6774193,,233.95652169999997,,,198.3548387,209.9021739,20.732500100000003,22.2152605,2018-01-23 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,0.9958514999999999,1.0217264000000001,0.8469519,0.9921392,Monday
8468,EMS INCIDENTS,323.0,,313.42857139999995,,306.06451610000005,,307.68478260000006,,,302.7419354,301.7282608,26.475105,24.5406607,2018-01-23 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,1.0192478,1.0503733999999998,1.0756458999999998,1.0603999,Monday
8469,ON-TIME PERMIT REVIEWS,0.6363635999999999,11.0,0.6024096,83.0,0.5964126000000001,223.0,0.5856967,811.0,0.75,,,,,2018-01-23 00:00:00,N,https://data.cityofboston.gov/Permitting/Approved-Building-Permits/msk6-43c6,Target,0.8484848,0.8032128000000001,0.7952168000000001,0.7809289,Monday
8470,311 CONSTITUENT EXPERIENCE SURVEYS,5.0,2.0,4.666666,3.0,4.166666,6.0,3.962264,53.0,4.0,,,,,2018-01-23 00:00:00,N,,Targ,1.25,1.1666665,1.0416665,0.990566,Monday
8471,BPS ATTENDANCE,,,,,0.9223680000000001,,0.918193,,0.95,,,,,2017-07-17 00:00:00,N,,Target,,,0.9709136999999999,0.9665189000000001,Friday
8472,GRAFFITI ON-TIME %,0.625,8.0,0.27272729999999995,22.0,0.361809,199.0,0.5584855,1479.0,0.8,,,,,2017-08-08 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,0.78125,0.34090909999999996,0.45226130000000003,0.6981069000000001,Monday
8473,MISSED TRASH ON-TIME %,0.9166667,48.0,0.9310345,203.0,0.9443414000000001,1078.0,0.9511901,3319.0,0.8,,,,,2017-08-08 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,1.1458334,1.1637931000000001,1.1804268,1.1889876,Monday
8474,PARKS MAINTENANCE ON-TIME %,0.9130434999999999,23.0,0.8431373,102.0,0.802583,542.0,0.8192771000000001,1411.0,0.8,,,,,2017-08-08 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,1.1413043999999999,1.0539216,1.0032288,1.0240964,Monday
8475,POTHOLE ON-TIME %,0.9333333,15.0,0.8684211,38.0,0.8057850999999999,242.0,0.7581354,1137.0,0.8,,,,,2017-08-08 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,1.1666666,1.0855264,1.0072314,0.9476693000000002,Monday
8476,SIGN INSTALLATION ON-TIME %,1.0,6.0,0.9444444,36.0,0.7990195999999999,204.0,0.8353141,589.0,0.8,,,,,2017-08-08 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,1.25,1.1805555,0.9987745000000001,1.0441426,Monday
8477,SIGNAL REPAIR ON-TIME %,0.8571429,7.0,0.9402985,67.0,0.8874598,310.0,0.9268293,1066.0,0.8,,,,,2017-08-08 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,1.0714286,1.1753731,1.1093248,1.1585366000000001,Monday
8478,STREETLIGHT ON-TIME %,1.0,3.0,0.6078431,50.0,0.6847291,203.0,0.6360709,621.0,0.8,,,,,2017-08-08 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,1.25,0.7598039000000001,0.8559114,0.7950885999999999,Monday
8479,TREE MAINTENANCE ON-TIME %,1.0,1.0,0.984375,64.0,0.9588336,583.0,0.972561,1312.0,0.8,,,,,2017-08-08 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,1.25,1.2304688,1.198542,1.2157013,Monday
8480,CITY SERVICES SATISFACTION SURVEYS,1.833333,6.0,3.3225800000000003,31.0,3.6596629999999997,238.0,3.4571419999999997,595.0,4.0,,,,,2017-08-08 00:00:00,N,,Target,0.45833329999999994,0.8306450000000001,0.9149158000000002,0.8642854999999999,Monday
8481,ON-TIME PERMIT REVIEWS,0.7777778000000001,9.0,0.7638889,72.0,0.662614,329.0,0.65,940.0,0.75,,,,,2017-08-08 00:00:00,N,https://data.cityofboston.gov/Permitting/Approved-Building-Permits/msk6-43c6,Target,1.0370370999999998,1.0185184999999999,0.8834853000000001,0.8666666999999999,Monday
8482,BFD RESPONSE TIME,0.8552632,228.0,0.7907386,1706.0,0.8148576,6919.0,0.8214286,20468.0,0.9,,,,,2017-08-08 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Target,0.9502924,0.8785984,0.9053973,0.9126984,Monday
8483,EMS RESPONSE TIME,6.2666667,79.0,6.4416667,574.0,6.383333299999999,2451.0,6.366666700000001,7358.0,6.0,,,,,2017-08-08 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Target,0.9574468,0.931436,0.9399478000000001,0.9424084,Monday
8484,311 CALL CENTER PERFORMANCE,0.9123952,1073.0,0.8533940000000001,5716.0,0.780036,24454.0,0.8380271999999999,73926.0,0.95,,,,,2017-08-08 00:00:00,N,,Target,0.9604159999999999,0.8983095,0.8210905000000001,0.8821339,Monday
8485,BFD INCIDENTS,238.0,,255.57142850000002,,232.45161290000001,,231.2717391,,,247.96774190000002,237.3260869,31.9880018,25.397546300000002,2017-08-08 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,1.1762846000000002,1.0954110000000001,1.2043614,1.1359953999999999,Monday
8486,311 CONSTITUENT EXPERIENCE SURVEYS,5.0,1.0,5.0,2.0,4.25,8.0,3.975,40.0,4.0,,,,,2018-02-19 00:00:00,N,,Targ,1.25,1.25,1.0625,0.99375,Friday
8487,311 CONSTITUENT EXPERIENCE SURVEYS,,,,,3.7777769999999995,18.0,4.089285,56.0,4.0,,,,,2018-01-05 00:00:00,N,,Targ,,,0.9444443000000001,1.0223213,Thursday
8488,LIBRARY USERS,5889.0,,6740.4285714,,6736.344827600001,,6904.4545455,,,7890.125,7867.6069363999995,1925.4812390999998,1914.1979394999998,2017-05-26 00:00:00,N,https://data.cityofboston.gov/City-Services/Boston-Public-Library-Daily-Active-User-Counts/mzws-sfys,Historical,0.987318,1.1300639,1.1293792,1.1597481,Thursday
8489,311 CONSTITUENT EXPERIENCE SURVEYS,,,4.6,5.0,4.631578,19.0,4.53125,64.0,4.0,,,,,2017-05-26 00:00:00,N,,Target,,1.15,1.1578945,1.1328125,Thursday
8490,ON-TIME PERMIT REVIEWS,0.4347826,23.0,0.5517241,58.0,0.6802508,319.0,0.6723925999999999,815.0,0.75,,,,,2017-06-02 00:00:00,N,https://data.cityofboston.gov/Permitting/Approved-Building-Permits/msk6-43c6,Target,0.5797101,0.7356321,0.9070011,0.8965235,Thursday
8491,CITY SERVICES SATISFACTION SURVEYS,3.285714,7.0,3.290322,31.0,3.412429,177.0,3.608058,546.0,4.0,,,,,2017-06-02 00:00:00,N,,Target,0.8214285,0.8225805,0.8531073,0.9020145,Thursday
8492,GRAFFITI ON-TIME %,,,0.36507940000000005,126.0,0.5449010999999999,657.0,0.6273291999999999,1127.0,0.8,,,,,2017-06-02 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,,0.45634929999999996,0.6811264,0.7841615,Thursday
8493,MISSED TRASH ON-TIME %,0.8571429,21.0,0.92891,211.0,0.9575646000000001,1084.0,0.9554906999999999,2740.0,0.8,,,,,2017-06-02 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,1.0714286,1.1611375,1.1969558,1.1943633999999999,Thursday
8494,PARKS MAINTENANCE ON-TIME %,0.4285714,14.0,0.7042254,70.0,0.8481928,415.0,0.8569588,776.0,0.8,,,,,2017-06-02 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,0.5357143,0.8802818000000001,1.060241,1.0711985000000002,Thursday
8495,POTHOLE ON-TIME %,0.76,25.0,0.7325581,86.0,0.7345309,501.0,0.6866359000000001,1736.0,0.8,,,,,2017-06-02 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,0.95,0.9156976000000001,0.9181636000000001,0.8582949000000001,Thursday
8496,LIBRARY USERS,6800.0,,6983.5714286,,7041.0645161,,8161.0898876,,,8139.322580600001,7957.5084746,1764.2121334000003,1721.5022149999998,2017-04-03 00:00:00,N,https://data.cityofboston.gov/City-Services/Boston-Public-Library-Daily-Active-User-Counts/mzws-sfys,Historical,1.0666482,1.0954431999999998,1.1044616000000003,1.3087046,Friday
8497,CITY SERVICES SATISFACTION SURVEYS,3.666666,3.0,3.4634139999999998,41.0,3.4011970000000002,167.0,3.654784,533.0,4.0,,,,,2017-05-29 00:00:00,N,,Target,0.9166665,0.8658534999999999,0.8502993000000001,0.913696,Friday
8498,ON-TIME PERMIT REVIEWS,0.7272727,11.0,0.6746988,83.0,0.6928328,293.0,0.6761434000000001,809.0,0.75,,,,,2017-05-29 00:00:00,N,https://data.cityofboston.gov/Permitting/Approved-Building-Permits/msk6-43c6,Target,0.9696969000000001,0.8995984,0.9237771,0.9015245000000001,Friday
8499,BFD RESPONSE TIME,0.8362832,226.0,0.8331108,1498.0,0.8279901,6488.0,0.839677,19074.0,0.9,,,,,2017-05-29 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Target,0.9292036,0.9256787000000001,0.919989,0.9329744000000001,Friday
8500,EMS RESPONSE TIME,6.5333333,82.0,6.1083333,572.0,6.3333333,2442.0,6.4666667,6996.0,6.0,,,,,2017-05-29 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Target,0.9183674000000001,0.9822646999999999,0.9473684000000001,0.9278350000000001,Friday
8501,311 CALL CENTER PERFORMANCE,0.8625393,953.0,0.8908780999999999,5865.0,0.8849578000000001,22018.0,0.8551780999999999,72054.0,0.95,,,,,2017-05-29 00:00:00,N,,Target,0.9079360999999999,0.9377664000000001,0.9315344999999999,0.9001875,Friday
8502,BFD INCIDENTS,229.0,,221.0,,224.0333333,,218.64444440000003,,,225.8,210.67777769999998,24.0364665,23.8180499,2017-05-29 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,1.0909889,1.1304816999999998,1.1151753999999998,1.0724984,Friday
8503,EMS INCIDENTS,377.0,,332.0,,323.6,,316.6555555,,,331.8,320.22222220000003,21.3902975,23.3289991,2017-05-29 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,0.9368443000000001,1.0638261999999998,1.0914409999999999,1.0849367,Friday
8504,GRAFFITI ON-TIME %,,,0.52657,207.0,0.6226415,689.0,0.656816,1049.0,0.8,,,,,2017-05-29 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,,0.6582125,0.7783019,0.8210200000000001,Friday
8505,MISSED TRASH ON-TIME %,0.9016393,60.0,0.9478261,345.0,0.9600798,1002.0,0.9566200999999999,2650.0,0.8,,,,,2017-05-29 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,1.1270491000000002,1.1847826000000001,1.2000998,1.1957751,Friday
8506,GRAFFITI ON-TIME %,,,1.0,4.0,0.8153845999999999,65.0,0.4983433,1509.0,0.8,,,,,2017-12-12 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,,1.25,1.0192308,0.6229291,Monday
8507,MISSED TRASH ON-TIME %,0.9215686,50.0,0.9669966999999998,303.0,0.9636992,1157.0,0.9534884,3311.0,0.8,,,,,2017-12-12 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,1.1519608000000001,1.2087458999999998,1.204624,1.1918605,Monday
8508,PARKS MAINTENANCE ON-TIME %,0.9230769,13.0,0.7884614999999999,52.0,0.7107438,242.0,0.7739331,867.0,0.8,,,,,2017-12-12 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,1.1538461000000002,0.9855769,0.8884298,0.9674164000000001,Monday
8509,POTHOLE ON-TIME %,0.9090908999999999,11.0,0.75,44.0,0.739726,146.0,0.7672810999999999,434.0,0.8,,,,,2017-12-12 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,1.1363636000000001,0.9375,0.9246575,0.9591014000000001,Monday
8510,SIGN INSTALLATION ON-TIME %,0.6666667,9.0,0.5517241,87.0,0.7136929,240.0,0.7056505,761.0,0.8,,,,,2017-12-12 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,0.8333334000000001,0.6896551,0.8921161,0.8820631,Monday
8511,SIGNAL REPAIR ON-TIME %,0.9411765,17.0,0.9620253000000001,79.0,0.9380282,355.0,0.923882,1050.0,0.8,,,,,2017-12-12 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,1.1764706,1.2025316000000001,1.1725353,1.1548525,Monday
8512,STREETLIGHT ON-TIME %,0.9523809999999999,20.0,0.7777778000000001,80.0,0.797619,252.0,0.6884701,902.0,0.8,,,,,2017-12-12 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,1.1904763,0.9722223,0.9970238000000001,0.8605876,Monday
8513,TREE MAINTENANCE ON-TIME %,1.0,5.0,1.0,15.0,0.9320388000000001,103.0,0.97151,702.0,0.8,,,,,2017-12-12 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,1.25,1.25,1.1650485000000002,1.2143875,Monday
8514,ON-TIME PERMIT REVIEWS,0.5555555999999999,9.0,0.6329114,79.0,0.5848375,277.0,0.6111745,877.0,0.75,,,,,2017-12-12 00:00:00,N,https://data.cityofboston.gov/Permitting/Approved-Building-Permits/msk6-43c6,Target,0.7407408000000001,0.8438819,0.7797833000000001,0.8148993,Monday
8515,BFD RESPONSE TIME,0.8062826999999999,190.0,0.8060941999999999,1444.0,0.8282746,6161.0,0.819491,20276.0,0.9,,,,,2017-12-12 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Target,0.8958697,0.8956601999999999,0.9203051,0.9105456000000001,Monday
8516,EMS RESPONSE TIME,6.8,67.0,6.25,485.0,6.366666700000001,2136.0,6.366666700000001,6906.0,6.0,,,,,2017-12-12 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Target,0.8823529,0.96,0.9424084,0.9424084,Monday
8517,311 CALL CENTER PERFORMANCE,0.929312,1061.0,0.9212905999999998,5641.0,0.9228617,21805.0,0.8957231,72039.0,0.95,,,,,2017-12-12 00:00:00,N,,Target,0.9782232,0.9697796000000001,0.9714334000000001,0.9428664000000001,Monday
8518,BFD INCIDENTS,195.0,,215.1428571,,213.33333330000002,,232.03296699999999,,,210.76666659999998,223.1538461,17.004428100000002,23.0298951,2017-12-12 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,1.1680568999999998,1.058697,1.067677,1.0609861,Monday
8519,EMS INCIDENTS,315.0,,309.2857142,,303.1,,320.5714285,,,296.86666660000003,312.4835164,24.3079855,25.9864762,2017-12-12 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,1.0196021,1.03844,1.0596326,1.0558333,Monday
8520,CITY SERVICES SATISFACTION SURVEYS,4.1875,16.0,3.710526,38.0,3.3230760000000004,130.0,3.4557160000000002,621.0,4.0,,,,,2017-12-12 00:00:00,N,,Target,1.046875,0.9276315,0.8307690000000001,0.8639290000000001,Monday
8521,EMS RESPONSE TIME,6.4583333,88.0,6.45,592.0,6.3166667,2487.0,6.4166667,7158.0,6.0,,,,,2017-06-12 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Target,0.9290323,0.9302326,0.9498681000000001,0.9350649,Friday
8522,311 CALL CENTER PERFORMANCE,0.8872496999999999,949.0,0.8831909,5616.0,0.8824152,23634.0,0.8556551,74225.0,0.95,,,,,2017-06-12 00:00:00,N,,Target,0.9339470999999999,0.9296745999999999,0.9288581,0.9006896000000001,Friday
8523,BFD INCIDENTS,243.0,,245.57142850000002,,228.7741935,,218.7391304,,,229.48387090000003,215.0326086,19.9430372,23.444323100000002,2017-06-12 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,1.0264482,1.0157,1.0902755,1.0902344,Friday
8524,EMS INCIDENTS,355.0,,348.2857142,,328.3870967,,319.347826,,,335.1612903,324.5,23.2609784,23.622721399999996,2017-06-12 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,1.0096402,1.0291040999999999,1.0914627000000001,1.0901052,Friday
8525,311 CONSTITUENT EXPERIENCE SURVEYS,,,4.3333330000000005,6.0,4.413793,29.0,4.319444,72.0,4.0,,,,,2017-04-06 00:00:00,N,,Target,,1.0833333,1.1034483,1.079861,Wednesday
8526,BPS ATTENDANCE,0.9198892,,0.9205639999999999,,0.919293,,0.9163370000000001,,0.95,,,,,2017-05-10 00:00:00,N,,Target,0.9683044,0.9690146999999999,0.9676768,0.9645653000000001,Tuesday
8527,PART 1 CRIMES,26.0,,39.8571429,,43.9,,42.0786517,,,52.3555556,48.850187299999995,7.095355499999999,9.4530911,2017-05-11 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,2.2865735000000003,1.4915999,1.3542348999999998,1.3855786,Wednesday
8528,HOMICIDES (TREND),0.0,,0.5714286,,0.2666667,,0.1123596,,,0.07777780000000001,0.0861423,0.269322,0.30668449999999997,2017-05-11 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,,0.6074246,1.3016241000000002,3.496157,Wednesday
8529,SHOOTINGS (TREND),1.0,,0.8571429,,1.2666667,,0.9325843,,,0.8888889000000001,0.8501873,0.9414839,1.0899531999999998,2017-05-11 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,1.8303728,2.1354347999999996,1.4450311000000002,2.0803916,Wednesday
8530,STABBINGS (TREND),3.0,,2.1428571,,1.7333333,,1.4831461000000001,,,1.5555556000000001,1.4082397,1.2462176999999999,1.269216,2017-05-11 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,0.9339244000000001,1.3074941999999998,1.6164077,1.8052542,Wednesday
8531,ON-TIME PERMIT REVIEWS,,,0.7058824,68.0,0.6928328,293.0,0.6761434000000001,809.0,0.75,,,,,2017-05-30 00:00:00,N,https://data.cityofboston.gov/Permitting/Approved-Building-Permits/msk6-43c6,Target,,0.9411765,0.9237771,0.9015245000000001,Monday
8532,BFD RESPONSE TIME,0.885906,149.0,0.8401953999999999,1433.0,0.8279856,6389.0,0.8400354,19223.0,0.9,,,,,2017-05-30 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Target,0.98434,0.9335504000000001,0.919984,0.9333726999999999,Monday
8533,EMS RESPONSE TIME,5.4666667,55.0,6.0833333,550.0,6.35,2395.0,6.45,7052.0,6.0,,,,,2017-05-30 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Target,1.097561,0.9863014000000001,0.9448818999999999,0.9302326,Monday
8534,BFD INCIDENTS,158.0,,211.71428569999998,,220.9,,217.97802190000002,,,225.36666659999997,210.68131859999997,24.1867495,23.6853819,2017-05-30 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,1.579452,1.1787273,1.1297122,1.075185,Monday
8535,EMS INCIDENTS,262.0,,324.42857139999995,,320.3333333,,316.09890099999996,,,332.03333330000004,320.1648351,21.1586508,23.2054896,2017-05-30 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,1.348061,1.0886586999999999,1.1025764,1.086275,Monday
8536,CITY SERVICES SATISFACTION SURVEYS,,,3.4516120000000003,31.0,3.420731,164.0,3.654784,533.0,4.0,,,,,2017-05-30 00:00:00,N,,Target,,0.8629030000000001,0.8551828000000001,0.913696,Monday
8537,GRAFFITI ON-TIME %,0.1803279,60.0,0.41048029999999996,229.0,0.5724534,697.0,0.6311993,1109.0,0.8,,,,,2017-05-30 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,0.22540990000000002,0.5131004,0.7155668000000001,0.7889991,Monday
8538,MISSED TRASH ON-TIME %,0.9677418999999999,30.0,0.9488818000000001,313.0,0.9612403,1032.0,0.9571056,2680.0,0.8,,,,,2017-05-30 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,1.2096774,1.1861023000000002,1.2015504,1.196382,Monday
8539,PARKS MAINTENANCE ON-TIME %,1.0,2.0,0.8985506999999999,69.0,0.8726790000000001,377.0,0.8734694,735.0,0.8,,,,,2017-05-30 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,1.25,1.1231883999999999,1.0908488,1.0918368,Monday
8540,POTHOLE ON-TIME %,1.0,1.0,0.7368420999999999,76.0,0.7596741,491.0,0.6863085,1731.0,0.8,,,,,2017-05-30 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,1.25,0.9210526,0.9495925999999999,0.8578856,Monday
8541,311 CALL CENTER PERFORMANCE,0.8648648999999999,592.0,0.8925295,5341.0,0.8873894,21934.0,0.8555931,72455.0,0.95,,,,,2017-05-30 00:00:00,N,,Target,0.9103841,0.9395046999999999,0.9340940999999999,0.9006243,Monday
8542,311 CONSTITUENT EXPERIENCE SURVEYS,,,5.0,1.0,4.615384,13.0,4.53125,64.0,4.0,,,,,2017-05-31 00:00:00,N,,Target,,1.25,1.153846,1.1328125,Tuesday
8543,311 CONSTITUENT EXPERIENCE SURVEYS,4.75,4.0,4.875,8.0,4.533333,15.0,4.368421,57.0,4.0,,,,,2017-03-17 00:00:00,N,,Target,1.1875,1.21875,1.1333333,1.0921053,Thursday
8544,CITY SERVICES SATISFACTION SURVEYS,3.6,5.0,3.6585360000000002,41.0,3.953333,150.0,3.951972,583.0,4.0,,,,,2017-03-20 00:00:00,N,,Target,0.9,0.9146340000000001,0.9883333000000001,0.987993,Friday
8545,GRAFFITI ON-TIME %,,,1.0,1.0,0.9338843000000001,120.0,0.9476860999999999,497.0,0.8,,,,,2017-03-20 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,,1.25,1.1673554,1.1846076,Friday
8546,MISSED TRASH ON-TIME %,0.9830508,59.0,0.959799,199.0,0.9640386999999999,723.0,0.9631765999999999,2254.0,0.8,,,,,2017-03-20 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,1.2288135,1.1997488,1.2050484,1.2039708,Friday
8547,PARKS MAINTENANCE ON-TIME %,1.0,12.0,0.90625,32.0,0.8759123999999999,137.0,0.7846482,469.0,0.8,,,,,2017-03-20 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,1.25,1.1328125,1.0948905,0.9808103000000001,Friday
8548,POTHOLE ON-TIME %,0.625,8.0,0.4358974,39.0,0.6939799,598.0,0.7403274000000001,1344.0,0.8,,,,,2017-03-20 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,0.78125,0.5448718000000001,0.8674748999999999,0.9254093000000001,Friday
8549,SIGN INSTALLATION ON-TIME %,,,0.8888889000000001,36.0,0.8284314,204.0,0.7557003000000001,614.0,0.8,,,,,2017-03-20 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,,1.1111111,1.0355393,0.9446254000000001,Friday
8550,SIGNAL REPAIR ON-TIME %,1.0,8.0,0.9290780000000001,140.0,0.9153005,366.0,0.8889776,1252.0,0.8,,,,,2017-03-20 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,1.25,1.1613475,1.1441256000000002,1.111222,Friday
8551,STREETLIGHT ON-TIME %,0.4444444,9.0,0.6071429,56.0,0.6370656,259.0,0.6523995,770.0,0.8,,,,,2017-03-20 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,0.5555555,0.7589286,0.7963319999999999,0.8154994000000001,Friday
8552,TREE MAINTENANCE ON-TIME %,1.0,1.0,1.0,7.0,0.9421488000000001,120.0,0.9493088,434.0,0.8,,,,,2017-03-20 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,1.25,1.25,1.177686,1.186636,Friday
8553,BFD RESPONSE TIME,0.797235,217.0,0.7967426999999999,1535.0,0.8415976000000001,5909.0,0.8415847,18199.0,0.9,,,,,2017-03-20 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Target,0.8858166999999999,0.8852697,0.9351084000000001,0.9350940999999999,Friday
8554,EMS RESPONSE TIME,7.116666700000001,103.0,6.7333333,512.0,6.5,2088.0,6.5333333,6639.0,6.0,,,,,2017-03-20 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Target,0.8430913000000001,0.8910891,0.9230769,0.9183674000000001,Friday
